11:45:09.750934 config: drop-rate=0.20, max-delay=10ms, seed=1
11:59:47.673312 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
11:59:47.674315 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 2.8ms
11:59:47.677323 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 4.7ms
11:59:47.677840 [queue=4] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 8.7ms
11:59:47.678326 [queue=5] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 9ms
11:59:47.679837 [queue=6] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 4.1ms
11:59:47.680331 [queue=6] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is dropped
11:59:47.680832 [queue=5] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is dropped
11:59:47.680832 [queue=5] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
11:59:47.682868 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
11:59:47.682868 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
11:59:47.685846 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
11:59:47.688353 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
11:59:47.689355 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
11:59:59.579552 config: drop-rate=0.20, max-delay=10ms, seed=1
11:59:59.579552 router is listening at :3000
12:00:05.347385 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
12:00:05.356399 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:00:05.357402 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
12:00:05.364008 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:00:05.371164 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
12:00:05.371164 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
12:00:05.371164 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
12:00:05.373193 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:00:06.369002 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:00:06.369504 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
12:00:06.370006 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
12:00:06.376502 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:00:06.379903 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:00:06.388929 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
12:00:06.391937 [queue=0] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:00:07.378305 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 1.1ms
12:00:07.378807 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 3.7ms
12:00:07.382316 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:00:07.382817 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 9.5ms
12:00:07.386326 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:00:07.388833 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
12:00:07.393345 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:00:07.397356 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:01.245200 [queue=1] packet #0, 127.0.0.1:8000 -> 0.0.0.0:1234, sz=6 is delayed for 4.7ms
12:12:22.340137 [queue=2] packet #0, 127.0.0.1:8000 -> 0.0.0.0:1234, sz=6 is delayed for 8.7ms
12:12:22.342647 [queue=3] packet #0, 127.0.0.1:8000 -> 0.0.0.0:1234, sz=6 is delayed for 9ms
12:12:22.342647 [queue=4] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 4.1ms
12:12:22.343145 [queue=4] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:22.343646 [queue=4] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:22.343646 [queue=5] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 2.9ms
12:12:22.344148 [queue=5] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:22.344148 [queue=6] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 3.1ms
12:12:22.344649 [queue=7] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 2.6ms
12:12:22.345150 [queue=6] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:22.345652 failed to deliver #0, 127.0.0.1:8000 -> 0.0.0.0:1234, sz=6: write udp [::]:3000->0.0.0.0:1234: wsasendto: The requested address is not valid in its context.
12:12:22.347177 [queue=5] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.348213 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.349187 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.349187 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.349187 [queue=3] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 9.4ms
12:12:22.355704 failed to deliver #0, 127.0.0.1:8000 -> 0.0.0.0:1234, sz=6: write udp [::]:3000->0.0.0.0:1234: wsasendto: The requested address is not valid in its context.
12:12:22.356706 failed to deliver #0, 127.0.0.1:8000 -> 0.0.0.0:1234, sz=6: write udp [::]:3000->0.0.0.0:1234: wsasendto: The requested address is not valid in its context.
12:12:22.367736 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 3.3ms
12:12:22.370744 [queue=3] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 7.8ms
12:12:22.371747 [queue=4] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 5.9ms
12:12:22.373752 [queue=5] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 5.7ms
12:12:22.374755 [queue=4] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.375757 [queue=5] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.9ms
12:12:22.376760 [queue=4] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.381271 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:22.381271 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.381271 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.385783 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.385783 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 500µs
12:12:22.389793 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 3.8ms
12:12:22.389793 [queue=4] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.5ms
12:12:22.390295 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.390295 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.391799 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 1ms
12:12:22.393805 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.6ms
12:12:22.394307 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.394807 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is dropped
12:12:22.395809 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 6.1ms
12:12:22.396312 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.399319 [queue=4] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 8.3ms
12:12:22.402828 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 6.3ms
12:12:22.402828 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.405335 [queue=3] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.406839 [queue=4] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 200µs
12:12:22.412855 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 4.7ms
12:12:22.412855 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.412855 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.413356 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.413857 [queue=3] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 7.7ms
12:12:22.414359 [queue=2] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:22.418871 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.419372 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 9.6ms
12:12:22.419372 [queue=3] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 2.3ms
12:12:22.419873 [queue=4] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 3.7ms
12:12:22.435916 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:22.437922 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 4.1ms
12:12:22.439425 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:22.438924 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.439425 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.440428 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 3.3ms
12:12:22.440929 [queue=3] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.1ms
12:12:22.441431 [queue=4] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 7.8ms
12:12:22.441932 [queue=5] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 4.6ms
12:12:22.443436 [queue=6] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 4ms
12:12:22.443938 [queue=7] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 5.2ms
12:12:22.444439 [queue=7] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
12:12:22.444940 [queue=5] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.445442 [queue=5] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.445943 [queue=6] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 9.8ms
12:12:22.446945 [queue=5] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.448951 [queue=4] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.448951 [queue=5] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 5.1ms
12:12:22.451959 [queue=4] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.452961 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.453964 [queue=3] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 5.7ms
12:12:22.453964 [queue=3] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:22.462988 [queue=0] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.463490 [queue=2] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.464492 [queue=0] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.464993 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 1ms
12:12:22.464993 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:22.465495 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9ms
12:12:22.466999 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.466999 [queue=2] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 9.8ms
12:12:22.475522 [queue=3] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 9.1ms
12:12:22.476023 [queue=3] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:22.476023 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:22.476524 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
12:12:22.477025 [queue=3] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 6.7ms
12:12:22.478530 [queue=2] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.486049 [queue=1] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 7.1ms
12:12:22.486049 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.486049 [queue=1] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.497078 [queue=0] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.501089 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 2.6ms
12:12:22.502092 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.1ms
12:12:22.502092 [queue=3] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 6.6ms
12:12:22.505100 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.505602 [queue=3] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 9.3ms
12:12:22.513122 [queue=1] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is dropped
12:12:22.513122 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:22.513122 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.515628 [queue=0] packet #6, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.518135 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 8.1ms
12:12:22.518636 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 7.5ms
12:12:22.519138 [queue=3] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 1ms
12:12:22.522647 [queue=4] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 4.9ms
12:12:22.525155 [queue=3] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:22.526657 [queue=4] packet #7, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 1.8ms
12:12:22.527159 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.527159 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.527660 [queue=3] packet #8, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 300µs
12:12:22.528662 [queue=1] packet #7, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.528662 [queue=1] packet #8, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.529665 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.530668 [queue=1] packet #8, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 4.7ms
12:12:22.535681 [queue=0] packet #8, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:22.541196 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 3.2ms
12:12:22.541698 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
12:12:22.542199 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 4ms
12:12:22.549719 [queue=1] packet #8, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 5.1ms
12:12:22.557238 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:22.557238 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:22.563254 [queue=0] packet #8, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:46.337281 config: drop-rate=0.20, max-delay=10ms, seed=1
12:12:46.338283 router is listening at :3000
12:12:50.776477 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
12:12:50.785525 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:50.789540 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
12:12:50.796544 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:12:50.802819 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
12:12:50.802819 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
12:12:50.803321 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
12:12:50.804826 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:12:51.799976 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:12:51.800480 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
12:12:51.802984 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
12:12:51.810942 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:51.812442 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:51.830033 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
12:12:51.839106 [queue=0] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:52.801291 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 1.1ms
12:12:52.801792 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 3.7ms
12:12:52.803300 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:12:52.805802 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 9.5ms
12:12:52.808172 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:12:52.810817 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
12:12:52.814230 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:12:52.816898 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:13:48.429693 config: drop-rate=0.00, max-delay=0s, seed=1479402828429693700
12:13:48.430195 router is listening at :3000
12:13:59.638540 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:13:59.642552 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:13:59.650572 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:13:59.650572 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:13:59.651085 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:13:59.657383 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=200 is delivered
12:14:02.682656 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:02.683659 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:14:02.689483 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:02.689987 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:14:02.689987 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:14:02.692169 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=200 is delivered
12:14:04.946360 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:04.947362 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:14:04.958393 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:04.959896 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:14:04.959896 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:14:04.961400 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=200 is delivered
12:14:06.729316 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:06.730319 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:14:06.741350 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:06.741851 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:14:06.741851 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:14:06.743857 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=200 is delivered
12:14:32.843310 config: drop-rate=0.20, max-delay=10ms, seed=1
12:14:32.843812 router is listening at :3000
12:14:37.492929 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
12:14:37.502538 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:37.503038 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
12:14:37.509555 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
12:14:37.516896 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
12:14:37.516896 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
12:14:37.517401 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
12:14:37.519047 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
12:14:38.514671 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
12:14:38.514671 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
12:14:38.515676 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
12:14:38.523838 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:14:38.525341 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:14:38.528941 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
12:14:38.532998 [queue=0] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
12:14:39.515265 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 1.1ms
12:14:39.516268 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 3.7ms
12:14:39.519275 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
12:14:39.520278 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 9.5ms
12:14:39.520779 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
12:14:39.524790 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
12:14:39.530149 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
